"Código";"Município";"Municipio";"Área_km_";"Densidade_demográfica_2000";"Distância_à_capital_km_";"Esperança_de_vida_ao_nascer_2000";"Mortalidade_até_um_ano_de_idade_2000";"Taxa_de_fecundidade_total_2000";"Percentual_de_pessoas_de_25_anos_ou_mais_analfabetas_2000";"Renda_per_Capita_2000";"Índice_de_Gini_2000";"Intensidade_da_indigência_2000";"Intensidade_da_pobreza_2000";"Índice_de_Desenvolvimento_Humano_Municipal_2000";"Taxa_bruta_de_freqüência_à_escola_2000";"Taxa_de_alfabetização_2000";"Média_de_anos_de_estudo_das_pessoas_de_25_anos_ou_mais_de_idade_2000";"População_de_25_anos_ou_mais_de_idade_1991";"População_de_25_anos_ou_mais_de_idade_2000";"População_de_65_anos_ou_mais_de_idade_1991";"População_de_65_anos_ou_mais_de_idade_2000";"População_total_1991";"População_total_2000";"População_urbana_2000";"População_rural_2000"
"1426";230410;"Crateús (CE)";"Crateús";2799.6;25.3;286.876523;68.9;36.88;2.66;40.02;121.21;0.63;45.41;52.31;0.676;82.13;67.03;3.42;28719;34817;4299;5672;66652;70898;47549;23349
"1427";230420;"Crato (CE)";"Crato";1117.5;93.4;402.37374;67.83;40.66;2.75;27.39;168.05;0.66;47.3;50.03;0.716;87.62;77.09;5.37;38443;48863;5182;6677;90519;104646;83917;20729
"1428";351310;"Cravinhos (SP)";"Cravinhos";312.2;90.9;269.808652;74.35;10.55;2.35;10.05;351.41;0.51;73.49;38.62;0.815;79.51;90.96;5.87;11169;15093;1198;1750;22561;28411;27182;1229
"1429";290950;"Cravolândia (BA)";"Cravolândia";160.2;31.1;147.532204;65.78;63.15;2.74;42.79;77.42;0.56;49.68;54.46;0.636;85.35;66.76;2.6;1812;2105;297;351;4720;5001;3000;2001
"1430";420460;"Criciúma (SC)";"Criciúma";210;810.8;144.569934;71.17;22.67;2.02;5.38;407.95;0.56;63.03;38.19;0.822;85.61;95.31;6.75;70187;89267;4602;7414;146821;170420;153049;17371
"1431";312015;"Crisólita (MG)";"Crisólita";973;5.4;430.14653;62.37;56.96;3.24;54.37;90.54;0.66;59.26;61.35;0.586;67.44;57.92;2.22;2213;2366;258;359;5469;5298;1478;3820
"1432";290960;"Crisópolis (BA)";"Crisópolis";464.9;40.3;166.90412;57.58;72.41;3.7;52.72;80.22;0.53;45.3;53.72;0.553;66.8;58.11;1.72;6522;8210;1083;1279;16778;19037;6855;12182
"1433";430600;"Crissiumal (RS)";"Crissiumal";364;41.7;396.739165;72.99;14.98;2.18;6.76;183.35;0.49;40.5;38.74;0.786;88.02;93.38;5.22;8960;8985;1185;1381;17476;15180;6124;9056
"1434";312020;"Cristais (MG)";"Cristais";629.5;15.1;200.909437;72.85;20.68;2.48;18.69;235.58;0.51;33.62;32.1;0.754;62.82;85.77;4.03;4594;5292;644;784;8842;9518;6552;2966
"1435";351320;"Cristais Paulista (SP)";"Cristais Paulista";387.8;16.9;359.335478;70.36;17.51;3.13;13.93;251.66;0.52;47.28;32.25;0.771;81.36;88.43;4.98;2612;3330;233;415;5598;6579;3898;2681
"1436";430605;"Cristal (RS)";"Cristal";682.1;9.7;133.338521;72.69;15.56;2.49;17.51;191.94;0.52;55.51;40.15;0.755;74.66;85.49;4;3147;3716;369;545;6075;6632;4014;2618
"1437";430607;"Cristal do Sul (RS)";"Cristal do Sul";96.8;29.7;347.408486;67.43;27.84;2.61;15.03;111.62;0.55;50.13;52.76;0.704;77.89;87.69;3.83;1431;1584;156;212;3085;2874;444;2430
"1438";170610;"Cristalândia (TO)";"Cristalândia";1815.5;4;105.596683;70.47;26.46;2.52;21.51;163.83;0.59;43.19;42.9;0.749;92.51;83.68;4.57;2802;3495;404;529;6699;7318;6713;605
"1439";220300;"Cristalândia do Piauí (PI)";"Cristalândia do Piauí";1231.8;5.3;671.569823;61.97;53.45;2.96;39.37;70.86;0.61;58.24;61.69;0.601;76.27;67.13;2.75;2120;2602;270;341;5963;6493;2309;4184
"1440";520620;"Cristalina (GO)";"Cristalina";6188.7;5.5;174.814337;71.96;16.88;2.82;15.92;221.35;0.61;55.14;42.17;0.761;74.97;86.22;5;10447;15723;883;1312;24937;34116;27569;6547
"1441";312030;"Cristália (MG)";"Cristália";843.5;6.6;354.552685;69.84;29.16;4.62;39.44;69.13;0.57;60.52;59.77;0.647;74.15;70.11;2.73;1738;1995;174;245;5003;5583;2595;2988
"1442";312040;"Cristiano Otoni (MG)";"Cristiano Otoni";133.2;36.4;113.864649;70.64;26.77;2.45;10.64;155.16;0.51;32.38;38.84;0.738;69.92;90.6;4.86;1974;2565;236;338;4214;4905;3626;1279
"1443";520630;"Cristianópolis (GO)";"Cristianópolis";226.1;12.9;82.200199;68.77;24.45;2.38;12.96;252.91;0.54;35.42;31.41;0.771;85.07;90.33;5.36;1181;1610;157;239;2383;2924;2371;553
"1444";312050;"Cristina (MG)";"Cristina";312.7;32.7;298.715601;69.77;29.37;2.68;17.7;171.74;0.55;29.81;37.71;0.728;70.92;85.59;4.48;4726;5517;567;738;9997;10339;5490;4849
"1445";280170;"Cristinápolis (SE)";"Cristinápolis";251.3;60.1;97.388973;60.09;61.16;4.01;49.69;86.37;0.6;44.3;53.9;0.577;75.54;56.75;2.7;3756;5513;385;593;10932;14268;6445;7823
"1446";220310;"Cristino Castro (PI)";"Cristino Castro";2139.5;4.3;443.049141;67.14;35.27;3.3;43.57;115.56;0.66;47.29;53.01;0.657;81.82;64.72;3.29;2815;3746;384;535;8097;9269;6170;3099
"1447";290970;"Cristópolis (BA)";"Cristópolis";884.2;14.3;646.089769;64.39;44.42;3.39;48.32;75.83;0.56;53.2;55.35;0.619;86.96;62.09;2.35;4570;5368;560;753;12339;12662;2675;9987
"1448";520640;"Crixás (GO)";"Crixás";4678.4;3.1;248.745581;66.17;31.85;2.13;21.56;170.43;0.56;49.39;45.25;0.717;86.39;82.06;4.37;7615;7524;442;733;18850;14673;11035;3638
"1449";170625;"Crixás do Tocantins (TO)";"Crixás do Tocantins";990.6;1.4;121.836592;68.48;32.22;2.32;20.32;124.59;0.52;36.81;42.8;0.718;84.79;85.27;4.01;413;641;35;61;1084;1384;776;608
"1450";230423;"Croatá (CE)";"Croatá";382.7;42.9;273.22313;58.46;81.63;3.77;55.78;54.72;0.62;55.77;63.63;0.557;92.47;54.71;1.77;5577;6833;805;1090;14884;16064;7298;8766
"1451";520650;"Cromínia (GO)";"Cromínia";371.1;9.8;69.004866;71.34;18.23;2.2;19.07;227.81;0.54;50.85;34.01;0.769;88.51;84.17;4.66;1647;2048;201;279;3400;3660;2717;943
"1452";312060;"Crucilândia (MG)";"Crucilândia";167;26.8;74.500458;70.9;26;2.7;22.09;161.5;0.51;33.98;36.89;0.718;66.35;81.88;3.56;2238;2546;318;420;4579;4477;2251;2226
"1453";230425;"Cruz (CE)";"Cruz";329.1;60.1;201.342313;67.51;41.82;3.79;45.47;73.03;0.6;53.45;58.2;0.643;90.55;64.47;2.23;5355;8327;688;1147;14190;19779;8218;11561
"1454";430610;"Cruz Alta (RS)";"Cruz Alta";2436;29.2;277.421558;73.4;14.2;2.21;7;344.38;0.6;44;38.44;0.825;88.83;93.53;6.78;34939;38905;4329;5477;68793;71254;65367;5887
"1455";290980;"Cruz das Almas (BA)";"Cruz das Almas";173.9;305.1;72.243634;67.32;34.71;2.15;20.96;159.01;0.59;46.14;41.92;0.723;87.45;82.92;5.43;18570;25287;2420;3395;45858;53049;39604;13445
"1456";250490;"Cruz do Espírito Santo (PB)";"Cruz do Espírito Santo";190.1;74;24.744706;57.3;73.74;3.26;50.7;75.37;0.52;52.25;54.43;0.547;69.8;56.35;2.61;4744;6136;700;807;12651;14081;5890;8191
"1457";410680;"Cruz Machado (PR)";"Cruz Machado";1479.3;11.9;217.693582;66.86;26;2.41;9.37;141.64;0.59;45.6;49.95;0.712;68.06;91.69;4.08;7108;8417;772;1024;16568;17667;3459;14208
"1458";351330;"Cruzália (SP)";"Cruzália";149.5;17.5;434.31464;72.7;13.22;2.12;12.41;253.09;0.55;48.57;37.51;0.786;79.61;90;5.41;1288;1452;136;188;2670;2610;1594;1016
"1459";351340;"Cruzeiro (SP)";"Cruzeiro";305.3;240.6;202.290403;71.79;14.81;2.13;5.86;314.28;0.56;49.53;39.69;0.809;83.63;95.23;7.1;33871;39651;3593;4727;68643;73492;71179;2313
"1460";312070;"Cruzeiro da Fortaleza (MG)";"Cruzeiro da Fortaleza";186;20.3;300.892701;73.26;19.64;2.3;10.02;259.65;0.54;39.39;27.31;0.795;79.63;92.32;5.17;1513;1959;183;256;3068;3720;3136;584
"1461";410657;"Cruzeiro do Iguaçu (PR)";"Cruzeiro do Iguaçu";161.7;27.2;387.117704;69.18;20.44;2.63;19.04;165.95;0.55;48.91;45.1;0.737;82.01;86.25;4.16;2174;2197;228;280;5238;4394;2214;2180
"1462";410660;"Cruzeiro do Oeste (PR)";"Cruzeiro do Oeste";783.9;25.8;425.080318;67.89;23.44;2.25;19.56;226.67;0.57;50.32;40.06;0.751;89.67;84.06;4.85;11132;11174;1244;1619;23660;20222;16056;4166
"1463";120020;"Cruzeiro do Sul (AC)";"Cruzeiro do Sul";7881.5;8.5;593.81118;66.07;32.2;4.9;34.7;140.2;0.61;46.72;50.81;0.668;73.19;71.55;4.11;15906;23831;1708;2470;48966;67441;38971;28470
"1464";410670;"Cruzeiro do Sul (PR)";"Cruzeiro do Sul";259.1;18.4;400.937807;72.02;14.68;2.46;18.68;191.48;0.49;36.1;37.66;0.755;80.83;84.07;4.66;2298;2554;235;326;5006;4759;2834;1925
"1465";430620;"Cruzeiro do Sul (RS)";"Cruzeiro do Sul";155.4;75.1;92.960544;74.17;12.77;2.02;6.21;276.73;0.44;42.18;29.1;0.802;74.31;94.46;5.41;5758;6932;737;976;10443;11664;6172;5492
"1466";240300;"Cruzeta (RN)";"Cruzeta";289.7;28.1;187.656845;70.09;32.05;2.2;27.88;158.76;0.61;41.47;42.57;0.713;80.19;75.08;4.45;3492;4149;649;674;7629;8138;5977;2161
"1467";312080;"Cruzília (MG)";"Cruzília";524.9;26.2;241.478852;70.78;26.36;2.92;14.75;189.57;0.54;27.3;36.18;0.745;71.53;87.97;4.63;5762;7430;613;971;11674;13765;12141;1624
"1468";410685;"Cruzmaltina (PR)";"Cruzmaltina";304.5;11.4;270.930214;65.04;30.95;2.3;33.36;129.97;0.52;42.07;44.12;0.678;82.7;75.73;3.32;2083;1885;219;265;4786;3459;1181;2278
"1469";351350;"Cubatão (SP)";"Cubatão";142.6;756.7;44.130816;68.32;21.82;2.3;10.35;267.53;0.49;74.86;51.65;0.772;84.5;90.94;6.17;42611;55191;2449;3924;91136;108309;107661;648
"1470";250500;"Cubati (PB)";"Cubati";161.3;39.4;169.007467;58.83;66.64;2.71;41.77;87.22;0.53;47.66;50.91;0.591;78.19;64.25;2.8;2646;3049;508;593;6279;6388;4030;2358
"1471";510340;"Cuiabá (MT)";"Cuiabá";3984.9;121.1;0;69.06;28.17;2.02;7.61;442.1;0.65;55.48;40.93;0.821;93.44;93.94;7.78;172701;235807;11138;17728;402813;483346;476532;6814
"1472";250520;"Cuitegi (PB)";"Cuitegi";49.3;147.2;76.858292;59.25;64.76;3.68;54.24;72.07;0.53;46.87;53.73;0.562;79.12;54.57;2.37;2726;3134;587;636;6989;7254;5678;1576
"1473";250510;"Cuité (PB)";"Cuité";645.9;30.8;159.0159;59.12;65.36;3.23;49.65;86.42;0.58;56.75;56.04;0.588;84.83;59.38;2.73;8817;9903;1680;1947;20463;19946;12071;7875
"1474";250523;"Cuité de Mamanguape (PB)";"Cuité de Mamanguape";97.3;63.5;48.316606;58.31;69.01;2.8;58.4;68.64;0.57;60.23;59.04;0.544;78.4;50.29;1.62;2348;2761;416;521;5945;6124;1519;4605
"1475";110094;"Cujubim (RO)";"Cujubim";4034.9;1.6;159.401243;65.3;32.95;3.37;24;191.79;0.64;60.77;56.94;0.695;65.05;82.14;3.43;1833;2635;94;130;4720;6536;3196;3340
"1476";520660;"Cumari (GO)";"Cumari";573.6;5.4;211.300831;68.72;24.59;2.25;16.72;198.99;0.52;46.8;37.64;0.756;91.87;86.3;5.1;1527;1807;215;264;2883;3105;2301;804
"1477";260490;"Cumaru (PE)";"Cumaru";278.4;98.1;89.943139;64.4;60.78;2.76;50.66;56.35;0.66;69.35;68.14;0.575;68.19;59.28;2.45;7348;12992;1192;1943;18004;27489;6798;20691
"1478";150276;"Cumaru do Norte (PA)";"Cumaru do Norte";17156.7;0.3;750.972667;68.57;32.28;3.49;29.31;116.61;0.65;75.14;61.56;0.666;63.16;74.35;2.8;1404;2620;37;96;3666;5978;1374;4604
"1479";280190;"Cumbe (SE)";"Cumbe";131.4;27.7;62.960773;64.72;43.28;3.1;39.69;76.18;0.5;42.8;52.35;0.638;82.61;71.95;3.05;1322;1685;257;266;3325;3646;2130;1516
"1480";351360;"Cunha (SP)";"Cunha";1410.5;16.4;178.959468;71.69;14.99;2.41;17.01;151.92;0.55;42.21;43.39;0.733;71.41;85.85;4.15;10445;11804;1079;1494;23462;23090;11134;11956
"1481";420470;"Cunha Porã (SC)";"Cunha Porã";217.8;46.9;462.925896;76.75;10.15;2.13;8.01;278.87;0.51;41.34;37.27;0.824;83.41;92.79;4.99;5550;6009;587;861;10776;10229;5287;4942
"1482";420475;"Cunhataí (SC)";"Cunhataí";55.3;32.9;454.122499;77.75;8.36;2.55;4.6;267.6;0.5;31.31;33.87;0.831;81.16;95.41;4.66;1285;1069;133;133;2641;1822;335;1487
"1483";312083;"Cuparaque (MG)";"Cuparaque";228.4;19.1;313.926462;72.94;20.45;2.85;33.61;145.46;0.52;37.61;37.44;0.71;70.03;74.1;3.4;2053;2211;294;343;4609;4367;3252;1115
"1484";260500;"Cupira (PE)";"Cupira";104.2;214.7;133.144917;64.16;61.94;3.25;50.64;101.59;0.58;63.73;56.11;0.606;70.71;57.62;2.59;9282;10742;1675;2080;20819;22383;18085;4298
"1485";290990;"Curaçá (BA)";"Curaçá";6476;4.5;467.660593;61.71;54.5;2.85;37.64;95.15;0.59;46.84;54.72;0.626;83.22;68.17;2.9;9854;12578;1862;2001;24895;28841;10775;18066
"1486";220320;"Curimatá (PI)";"Curimatá";2378.9;4;574.117256;67.36;34.57;2.96;29.31;117.79;0.74;63.31;64.12;0.68;74.44;77.54;3.78;2819;4041;373;551;7546;9518;5267;4251
"1487";150277;"Curionópolis (PA)";"Curionópolis";2289.1;8.5;527.712899;68.24;33.34;3.28;33.78;108.15;0.59;56.64;56.21;0.682;84.81;73.12;3.08;5795;8001;225;711;15349;19486;13250;6236
"1488";410690;"Curitiba (PR)";"Curitiba";430.9;3682.8;0;71.57;20.92;1.74;4.13;619.82;0.59;64.56;43.76;0.856;90.44;96.63;8.47;667508;880077;59543;90476;1315035;1587315;1587315;0
"1489";420480;"Curitibanos (SC)";"Curitibanos";953.6;37.4;203.696182;69.92;26.16;2.8;11.22;252.33;0.57;38.11;42.75;0.769;79.18;89.92;5.61;14984;18213;1418;1992;32796;36061;32438;3623
"1490";410700;"Curiúva (PR)";"Curiúva";588.3;21.9;195.785289;65.41;29.9;3.32;26.13;133.36;0.53;41.83;41.91;0.675;70.82;79.02;3.36;4681;6431;575;860;10503;12904;7026;5878
"1491";220323;"Currais (PI)";"Currais";3079;1.4;470.125415;57.67;71.95;3.06;46;54.29;0.54;52.83;60.64;0.559;79.24;63.96;2.23;1471;1691;142;223;4215;4232;701;3531
"1492";240310;"Currais Novos (RN)";"Currais Novos";887.1;46;153.328358;70.09;32.05;2.2;29.32;170.8;0.61;47.45;46.48;0.724;84.7;76.06;4.8;18056;20804;2657;3168;40227;40791;35529;5262
"1493";250527;"Curral de Cima (PB)";"Curral de Cima";86.7;61.3;62.942321;57.83;71.21;3.36;65.06;51.59;0.53;56.84;61.05;0.508;74.64;44.73;1.28;2023;2398;419;479;5100;5323;444;4879
"1494";312087;"Curral de Dentro (MG)";"Curral de Dentro";572.5;10.4;485.440049;59.27;71.78;4.13;43.48;85.3;0.58;53.1;53.5;0.597;75.84;67.74;2.44;1837;2564;194;299;4740;5973;3566;2407
"1495";220327;"Curral Novo do Piauí (PI)";"Curral Novo do Piauí";759.7;5.5;370.071078;56.68;76.76;3;51.25;57.28;0.69;64.38;69.65;0.538;79.49;55.79;1.88;1633;1616;129;227;4948;4220;1050;3170
"1496";250530;"Curral Velho (PB)";"Curral Velho";184.4;13.9;371.169709;63.93;46.06;3.31;47.57;61.71;0.52;51.29;58.74;0.595;76.22;63.12;2.49;891;1071;117;131;2537;2558;1345;1213
"1497";150280;"Curralinho (PA)";"Curralinho";3620.2;5.5;148.812984;64.28;47.69;5.8;41.67;64.32;0.55;47.4;55.03;0.596;64.22;67.72;2.16;4426;6048;708;728;15204;20016;5400;14616
"1498";220325;"Curralinhos (PI)";"Curralinhos";357.3;10.2;54.957464;63.24;48.6;3.79;54.23;52.45;0.55;53.63;62.13;0.571;76.49;57.87;2.08;1714;1545;225;239;4459;3641;797;2844
"1499";150285;"Curuá (PA)";"Curuá";1480.2;6.2;736.08855;69.43;29.56;5.35;24.48;63.81;0.58;55.45;60.25;0.668;75.62;81.65;2.85;2678;3183;315;407;7979;9224;2933;6291
"1500";150290;"Curuçá (PA)";"Curuçá";676.3;38.8;107.868025;66.8;38.22;3.6;14.85;112.07;0.74;56.1;59.11;0.709;84.63;87.81;4.42;7812;10612;1280;1712;20502;26160;9943;16217
"1501";210370;"Cururupu (MA)";"Cururupu";673.3;50;100.104474;58.96;66.05;3.06;27.88;86.4;0.59;46.22;54.2;0.623;76.85;79.39;3.65;12081;14005;1645;2074;32876;33747;21468;12279
"1502";312090;"Curvelo (MG)";"Curvelo";3306.1;20.3;127.991909;70.42;27.4;1.81;13.78;210.15;0.55;40.7;36.75;0.755;76.01;88.43;5.42;27553;34987;3075;4626;59015;67512;59197;8315
"1503";260510;"Custódia (PE)";"Custódia";1484.6;20.2;303.896316;69.09;40.7;2.93;42.11;102.92;0.61;61.28;58.29;0.653;76.99;63.3;3.21;11967;14267;1915;2375;28849;29969;16645;13324
"1504";160021;"Cutias (AP)";"Cutias";2127.6;1.5;109.242763;66.74;34.26;4.27;28.01;77.43;0.59;50.06;57.49;0.675;84.29;82.17;3.9;678;1055;53;74;1950;3280;1442;1838
"1505";520670;"Damianópolis (GO)";"Damianópolis";416.9;7.9;404.532169;63.18;41.97;2.38;38.18;86.71;0.55;48.77;54.83;0.634;80.66;71.8;3.25;1429;1526;170;184;3675;3303;1502;1801
"1506";250535;"Damião (PB)";"Damião";161.8;22.5;129.9393;58.16;69.71;2.87;59.7;48.47;0.51;52.01;61.93;0.527;80.05;51.19;1.32;1298;1536;228;292;3385;3645;1432;2213
"1507";520680;"Damolândia (GO)";"Damolândia";84.9;30.2;48.924465;70.31;20.59;2.17;21.92;172.29;0.5;37.84;35.97;0.739;82.51;83.14;4.34;1252;1445;124;157;2593;2573;1885;688
"1508";170650;"Darcinópolis (TO)";"Darcinópolis";1555.4;2.7;388.940131;60.41;61.71;3.19;35.16;76.92;0.54;46;52.22;0.621;86.32;72.97;2.88;1222;1778;138;216;3372;4273;2372;1901
"1509";312100;"Datas (MG)";"Datas";287.3;17.5;155.566758;66.23;41.28;3.4;17.91;103.57;0.6;50.24;54.03;0.694;80.68;86.74;4.11;2119;2296;280;375;5182;5040;2622;2418
"1510";430630;"David Canabarro (RS)";"David Canabarro";174.8;27.1;192.367604;74.63;11.94;2.07;10.88;257.79;0.48;39.35;33.96;0.798;78.3;90.87;4.95;2144;2710;239;339;4186;4740;1425;3315
"1511";210375;"Davinópolis (MA)";"Davinópolis";335.4;36.6;482.715074;57.93;70.76;3.44;41.88;74.4;0.49;43.35;50.22;0.593;83.86;68.65;2.73;4735;4855;541;655;13388;12275;10231;2044
"1512";520690;"Davinópolis (GO)";"Davinópolis";521.8;4;242.915224;68.72;24.59;2.3;23.67;169.57;0.49;40.82;35.42;0.733;89.56;81.03;4.01;1033;1196;95;125;2118;2109;1294;815
"1513";291000;"Dário Meira (BA)";"Dário Meira";401.8;37.9;221.91155;60.41;59.79;3.45;54.13;55.07;0.51;46.78;57.66;0.549;73.59;55.66;1.9;4895;5983;573;817;13507;15222;4931;10291
"1514";312110;"Delfim Moreira (MG)";"Delfim Moreira";409.2;19.6;329.090592;67.82;35.66;2.73;17.35;163.6;0.55;31.6;38.28;0.72;72.41;87.11;4.23;3685;4291;447;601;7860;8032;2672;5360
"1515";312120;"Delfinópolis (MG)";"Delfinópolis";1382.5;4.8;308.06203;72.04;22.83;2.32;20.6;208.2;0.5;38.89;36.02;0.752;75.25;83.49;4.16;3279;3590;409;486;6698;6577;4668;1909
"1516";270240;"Delmiro Gouveia (AL)";"Delmiro Gouveia";609.3;70.7;249.722973;64.44;45.73;2.94;35.64;110.1;0.61;55.35;55.7;0.645;77.65;69;3.49;16325;19094;2035;2577;41214;42995;33563;9432
"1517";312125;"Delta (MG)";"Delta";104.7;47.6;399.004725;71.28;24.92;2.44;20.56;210.89;0.47;51.66;38.26;0.75;76.7;83.77;4.36;1455;2464;105;203;3240;5065;4660;405
"1518";220330;"Demerval Lobão (PI)";"Demerval Lobão";229.1;54.6;32.983251;65.35;41.09;2.89;42.93;83.86;0.55;53.46;54.22;0.631;79.03;66.51;3.45;4049;5550;570;895;10192;12489;10254;2235
"1519";510345;"Denise (MT)";"Denise";1275.2;5.8;139.934652;66.41;36.25;2.91;19.07;208.1;0.55;53.19;36.91;0.736;88.59;83.87;4.39;2738;3332;217;236;6807;7463;6553;910
"1520";500345;"Deodápolis (MS)";"Deodápolis";833.3;13.6;209.67651;71.02;22.73;2.21;25.29;178.56;0.59;39.07;39.84;0.739;81.18;81.31;4.08;6093;5911;692;913;13713;11350;8436;2914
"1521";230426;"Deputado Irapuan Pinheiro (CE)";"Deputado Irapuan Pinheiro";509.6;16.5;257.305864;62.06;64.09;2.89;49.17;82.78;0.6;56.55;59.94;0.6;84.32;58.49;2.33;3574;4234;541;673;7930;8385;2721;5664
"1522";430632;"Derrubadas (RS)";"Derrubadas";365.4;10.2;400.504606;72.2;16.56;2.66;11.47;170.19;0.56;40.72;48.01;0.759;82.42;87.95;4.25;2122;2074;260;310;4391;3715;786;2929
"1523";351370;"Descalvado (SP)";"Descalvado";757.2;38.3;208.619342;74.42;10.43;2.23;10.55;359.01;0.56;56.86;35.04;0.82;80.45;91.84;5.94;12966;16008;1537;2221;25862;28921;24136;4785
"1524";420490;"Descanso (SC)";"Descanso";286;31.9;496.867578;74.35;14.96;2.48;10;216.81;0.5;30.16;40.78;0.796;86.39;90.98;4.61;4651;5067;377;627;10177;9129;3885;5244
"1525";312130;"Descoberto (MG)";"Descoberto";213.7;21.2;209.490971;73.32;19.49;2.4;16.83;178.54;0.51;38.74;36.23;0.748;69.11;85.52;4.23;2184;2581;350;452;4083;4531;3251;1280
"1526";250540;"Desterro (PB)";"Desterro";125.9;57.7;246.72824;58.62;67.59;3.74;45.82;69.25;0.59;61.96;61.89;0.575;79.12;63.39;2.43;2780;3422;465;543;7019;7701;4154;3547
"1527";312140;"Desterro de Entre Rios (MG)";"Desterro de Entre Rios";371.2;18.3;101.586209;70.8;26.31;2.23;20.73;114.36;0.55;52.42;48.86;0.704;70.58;82.48;3.33;3433;3879;443;592;6825;6807;3040;3767
"1528";312150;"Desterro do Melo (MG)";"Desterro do Melo";142.8;22.5;154.662273;70.93;25.92;2.43;30.96;115.43;0.57;42.14;48.67;0.689;67.87;76.54;3.1;1635;1794;227;283;3525;3211;1092;2119
"1529";430635;"Dezesseis de Novembro (RS)";"Dezesseis de Novembro";216;15.9;423.872443;69.74;21.98;2.67;18.58;130.57;0.56;48.15;50.74;0.724;82.38;85.02;4.01;1885;1936;224;311;3978;3444;593;2851
"1530";351380;"Diadema (SP)";"Diadema";30.7;11608.8;15.391574;69.93;18.38;2.15;8.39;292.4;0.49;75.09;50.09;0.79;83.9;93.2;6.17;137472;180147;6433;11534;305287;357064;357064;0
"1531";250560;"Diamante (PB)";"Diamante";211.9;32.7;376.488326;60.08;61.18;2.83;46.26;62.83;0.59;61.62;62.7;0.574;77.6;62.32;3.03;2912;2936;469;456;7961;6920;3569;3351
"1532";410715;"Diamante d'Oeste (PR)";"Diamante d'Oeste";311.6;15.7;488.639807;68.31;22.44;2.6;26.61;153.64;0.57;53.29;46.77;0.709;78.66;79.41;3.69;3703;2404;276;317;9253;4878;2480;2398
"1533";410710;"Diamante do Norte (PR)";"Diamante do Norte";250.2;24.4;476.794633;68.77;21.37;2.79;16.83;202.08;0.54;49.12;38.67;0.738;77.5;84.95;5.15;3383;3273;287;378;7604;6099;4612;1487
"1534";410712;"Diamante do Sul (PR)";"Diamante do Sul";347.8;10.1;345.106479;67.44;24.55;2.21;36.31;125.54;0.66;64.9;60.57;0.675;69.89;76.05;3.04;1659;1639;121;205;4515;3659;1115;2544
"1535";312160;"Diamantina (MG)";"Diamantina";3993.3;10.8;178.20378;68.7;32.75;2.61;16.61;213.02;0.63;45.63;47.32;0.748;82.18;86.16;5.71;18470;20449;2102;2673;44299;44259;37774;6485
"1536";510350;"Diamantino (MT)";"Diamantino";7764.4;2.4;137.115203;71.12;22.39;2.52;15.28;291.13;0.64;61.35;50.86;0.788;85.22;88.78;5.53;6811;8717;313;565;16689;18580;14316;4264
"1537";170700;"Dianópolis (TO)";"Dianópolis";3229.9;4.8;231.46109;63.8;48.05;3.16;29.75;141.27;0.61;57.11;53.08;0.693;88.64;80.57;4.32;4971;6284;529;735;12928;15428;12447;2981
"1538";291005;"Dias d'Ávila (BA)";"Dias d'Ávila";208.3;217.5;46.046438;67.93;32.83;2.33;15.03;146.82;0.57;58.14;53.69;0.732;86.74;87.84;5.49;11910;19680;685;1414;31260;45333;42673;2660
"1539";430637;"Dilermano de Aguiar (RS)";"Dilermano de Aguiar";600.5;5.3;289.239909;76.45;8.95;2.59;20.31;215.65;0.67;43.55;45.23;0.776;73.25;83.56;4.02;1832;1832;298;333;3385;3200;1090;2110
"1540";312170;"Diogo de Vasconcelos (MG)";"Diogo de Vasconcelos";165.5;24;108.681874;67.92;35.34;2.76;31.2;86.63;0.56;47.19;52.62;0.66;75.06;74.41;2.72;1888;2063;381;456;4161;3972;841;3131
"1541";312180;"Dionísio (MG)";"Dionísio";344.4;29.6;123.275596;64.38;48.44;2.58;19.76;123.49;0.52;34.91;41.72;0.681;73.62;84.52;4.42;4437;5175;631;839;10150;10191;5611;4580
"1542";420500;"Dionísio Cerqueira (SC)";"Dionísio Cerqueira";377.1;37.9;525.914651;70.74;23.83;3.19;14.22;191.67;0.62;42.32;46.19;0.747;74.62;87.23;4.79;6043;6951;555;825;13720;14250;8610;5640
"1543";520710;"Diorama (GO)";"Diorama";689.6;3.6;219.003013;69.76;21.93;2.1;21.49;159.21;0.54;33.46;38.26;0.733;86.91;81.45;4.05;1201;1446;116;157;2637;2498;1442;1056
"1544";351385;"Dirce Reis (SP)";"Dirce Reis";88.6;18.3;533.386736;69.8;18.64;2.33;23.86;189.78;0.49;46.21;34.56;0.737;83.37;80.61;4.24;950;960;138;141;1901;1623;1075;548
"1545";220335;"Dirceu Arcoverde (PI)";"Dirceu Arcoverde";1035.2;5.9;473.944782;64.24;44.97;2.93;38.92;78.99;0.53;48.86;55.41;0.62;74.82;68.23;2.73;2082;2731;259;383;5523;6066;1855;4211
"1546";280200;"Divina Pastora (SE)";"Divina Pastora";93;35.1;26.026094;64.7;43.34;4.27;34.41;81.89;0.48;38.46;48.06;0.655;88.73;74.82;3.74;1039;1402;152;161;2645;3266;1849;1417
