,emb0,emb1,emb2,emb3,emb4,emb5
1213,11.324339,2.3793478,11.401075,7.298368,12.550724,-1.9791043
1214,11.599613,1.7104406,11.860713,7.096916,10.132633,-1.3399187
1215,11.367663,2.2176967,10.3730345,8.649481,15.640251,-3.8373203
1216,11.791182,3.106627,11.658935,7.0624256,10.832408,-1.8299222
1217,11.600903,1.6645191,11.828516,7.1625447,10.168336,-1.4687546
1218,12.025952,3.6677024,11.19666,6.8230286,8.939999,-0.88953304
1219,11.458598,2.3797271,11.419441,7.327297,12.331369,-1.9605137
1220,11.67223,1.9272261,12.106267,7.1224027,9.170634,-0.966786
1221,12.306415,2.5515788,11.005522,7.812932,10.416616,-1.7536371
1222,12.139454,3.6663682,11.627601,7.26448,9.55992,-1.3714659
1223,11.872369,2.2030919,12.149551,7.334728,10.2366,-1.2869129
1224,11.732626,2.9367337,11.653544,6.5059047,8.570518,-0.9737436
1225,11.147214,3.0501206,10.769316,7.6376143,14.213914,-2.5673409
1226,11.367029,2.578517,10.546384,8.091634,13.139418,-2.4998074
1227,11.691925,2.0672097,11.473648,8.018415,14.255728,-3.4171412
1228,11.604392,2.383538,10.799485,7.7299714,12.075495,-1.9278606
1229,11.003003,3.2273607,11.085599,7.64376,14.13758,-2.6709592
1230,11.908223,3.8570483,10.968199,6.959837,9.499343,-0.38003042
1231,11.73763,2.0742683,11.983466,6.7197666,8.539238,-0.86942863
1232,11.845589,3.6867628,10.585564,7.0373616,9.836274,-0.27359128
1233,10.727944,2.4510071,10.396372,8.56943,15.818975,-3.6341193
1234,12.000809,3.781141,11.016916,6.7937202,9.022081,-0.5575514
1235,12.172254,2.643941,11.615507,7.464844,9.268089,-0.39132053
1236,12.107652,2.8352642,10.874922,7.188305,8.996666,0.25673735
1237,11.507761,1.9126505,11.759364,7.313348,10.650739,-1.5104009
1238,10.536365,2.7947583,10.424091,8.499972,16.0049,-3.6223319
1239,12.085267,3.2300143,11.663781,7.363952,9.428506,-0.5376743
1240,10.946637,2.037212,11.587396,7.557993,12.888734,-2.3379836
1241,11.546442,1.6965811,11.759773,7.4542565,10.415782,-1.8896362
1242,11.946881,1.6500072,11.050994,7.8801627,14.368294,-3.1148145
1243,11.528372,1.5837399,10.806697,8.724043,14.708928,-3.7828944
1244,10.879489,2.128536,10.937852,8.130237,16.099894,-3.619704
1245,11.526464,1.6395952,12.193305,7.254346,10.191025,-1.710675
1246,11.925517,3.361355,11.314135,7.1068945,10.008115,-1.604183
1247,11.740002,3.5026276,11.249487,6.890072,10.425663,-1.3261373
1248,11.573694,1.6676924,10.689984,8.372343,14.639431,-3.341698
1249,10.795598,2.5407367,10.415309,8.344942,16.11345,-3.5595706
1250,11.037614,3.1932929,10.495633,8.469157,15.24344,-3.592327
1251,12.036563,3.8873367,10.779685,7.039394,9.412374,-0.56299096
1252,11.514549,3.296216,11.507367,7.620089,12.06811,-2.1331947
1253,11.615847,1.8997524,12.023653,6.8588867,9.277255,-1.025007
1254,11.957512,3.7403636,11.481293,6.8513045,9.012469,-0.48426297
1255,12.216924,3.0067363,11.887471,7.6433244,9.909362,-1.8413656
1256,12.11885,3.1312783,10.413323,7.3201184,9.533258,0.17498985
1257,11.0556,2.8700888,10.889167,8.499839,14.771108,-3.6356113
1258,11.762568,2.8896444,10.612533,7.0678005,9.749072,-0.7473807
1259,11.258715,2.2393034,11.211964,7.719721,12.808521,-2.3513882
1260,11.249985,2.143404,10.494782,8.815343,14.771501,-3.7146778
1261,11.542104,2.4621627,11.35804,6.8095717,9.887183,-1.2210965
1262,10.973085,2.3249443,10.462508,9.074982,15.5881605,-4.1833787
1263,11.681597,1.9504747,12.308819,7.281234,9.632406,-1.0122937
1264,11.921406,2.3776686,11.211284,8.004565,11.971168,-2.4992263
1265,11.679653,3.47391,10.861198,7.187113,10.745506,-0.7307442
1266,11.664579,1.569503,11.767474,7.434696,10.060976,-1.5713203
1267,12.132578,3.4075415,12.085553,7.095361,8.933621,-0.82640505
1268,11.573545,1.9672704,11.703272,7.3782516,10.378107,-1.8787141
1269,11.8756895,2.1429558,10.924214,7.994101,13.699489,-2.9527037
1270,10.92807,2.6699882,11.350543,7.7336698,14.151511,-2.8419478
1271,10.749873,2.3256564,11.01483,8.320218,16.269339,-3.9051743
1272,11.47435,1.7260102,11.058728,8.013901,15.359389,-3.442881
1273,12.124929,2.7435057,11.321741,7.1699705,8.754901,0.22356698
1274,10.746622,2.185887,10.82437,8.625283,16.462666,-4.1636524
1275,11.676267,3.411999,11.6714115,7.44714,11.3220625,-1.6756496
1276,11.801992,2.2771013,11.329808,7.4492764,11.984588,-1.9401698
1277,11.32144,3.3422432,11.147658,7.7937093,14.721148,-3.2181184
1278,10.675753,2.3945484,10.9003935,8.164548,15.031835,-3.2073317
1279,10.714019,2.69953,10.498366,8.654802,16.114677,-3.9203024
1280,10.828383,2.2182908,10.432605,8.979861,15.65999,-4.0222507
1281,11.54714,1.9810733,11.952108,6.84902,9.214951,-1.1818011
1282,11.216289,1.9078145,10.951626,8.146147,15.94356,-3.675398
1283,11.623301,1.551117,10.9616785,8.303218,15.036963,-3.605919
1284,11.522375,2.8644915,10.776289,7.429758,12.141916,-1.7382114
1285,11.651701,2.5182595,10.937507,7.094581,9.872179,-0.82218933
1286,11.902927,3.8355002,11.423693,6.812256,9.340667,-0.5758779
1287,10.754376,2.9125106,10.720288,8.4445095,15.875195,-3.7992055
1288,11.795402,2.1728163,11.927885,6.6141024,8.122096,-0.7167532
1289,10.875766,2.8281775,10.844547,7.8546767,13.812193,-2.530419
1290,11.849591,3.050389,10.740031,7.599249,11.329111,-1.8408449
1291,11.718787,3.4821992,11.064635,7.4934726,11.461175,-1.8225162
1292,11.647633,2.365015,10.667713,8.147677,12.912849,-2.6152089
1293,12.181616,2.6799588,10.759081,7.6050634,9.764542,0.29469016
1294,12.219769,3.5742903,11.710963,7.4052243,9.475233,-1.0419931
1295,11.828386,3.046256,11.388212,6.649675,8.657148,-0.6249607
1296,12.1227865,3.7073522,11.792663,7.5789003,10.467202,-1.581515
1297,11.981176,3.5745676,11.722613,7.4418235,10.296453,-1.2834584
1298,11.275096,2.4039083,11.295204,8.069696,14.263635,-3.2538207
1299,11.38645,2.0171342,11.027639,8.271776,15.721362,-3.8470573
1300,10.986342,1.8098391,10.664385,8.695717,15.912017,-3.9591346
1301,11.456856,2.3430836,11.0761795,7.8421507,13.611035,-2.756192
1302,11.458894,2.871341,10.840198,7.977445,13.807956,-2.8783302
1303,12.046229,3.8699868,11.80344,7.176936,9.580765,-0.5868837
1304,11.979574,2.1108377,11.31389,7.4619727,9.728807,-1.1967205
1305,11.543166,2.929277,10.773074,8.29676,14.779232,-3.5610266
1306,11.238634,3.211824,11.173902,7.457045,12.679183,-2.0684192
1307,11.803851,2.6190712,11.142352,7.926633,14.841474,-3.4654284
1308,11.646473,2.383849,12.191444,7.164669,9.4043255,-0.60376847
1309,11.683117,2.3847473,10.676055,8.247803,12.591398,-2.61578
1310,11.615852,1.5563775,11.642845,7.5966964,10.533058,-1.8162318
1311,11.933254,2.1935046,10.605559,8.277067,12.296437,-2.4639208
1312,11.962963,3.382219,11.814594,7.4292464,9.983764,-0.6405481
1313,11.604592,1.8812323,12.269127,7.026111,9.232249,-1.3583608
1314,11.553589,1.7160507,11.984416,7.396416,11.016901,-1.919161
1315,12.02384,2.606794,10.59406,7.6072607,10.319998,-0.3674725
1316,11.795999,1.6817565,10.798036,8.447,13.93054,-3.3140876
1317,11.436063,3.5679526,11.419042,7.5919023,13.119899,-2.5560305
1318,10.709635,2.8400428,10.506688,8.673851,15.868718,-3.8723192
1319,11.479055,1.5676652,11.75986,7.5180397,10.95042,-1.8756738
1320,11.134253,2.2530906,10.240698,9.0463915,14.736016,-3.747572
1321,11.876426,2.1538043,10.8119135,8.119892,11.857141,-2.3201616
1322,10.635623,1.98965,10.823792,8.570259,16.068401,-3.8796446
1323,11.405276,2.4893599,11.036327,7.622088,13.274964,-2.3843584
1324,11.679672,1.8484337,11.995058,7.0322227,9.4364195,-0.8788869
1325,11.424228,2.0525272,11.75176,7.0615983,10.220761,-1.3929782
1326,11.468403,2.7142353,10.831566,7.895225,13.992609,-2.8321998
1327,11.77106,2.308503,12.209604,7.289725,9.586518,-0.8323623
1328,11.795119,2.6600714,11.244229,7.231764,10.103747,-0.34019488
1329,11.788997,3.0075676,10.873677,7.109747,9.476004,-0.14175142
1330,11.947589,3.699206,11.101702,6.7297955,8.880789,-0.5129289
1331,11.370873,2.2234242,11.109019,7.5604677,14.337872,-2.6748905
1332,11.529516,1.9961329,10.711179,8.790774,14.995734,-3.9754145
1333,11.686684,1.7028804,10.825805,8.085563,14.504442,-3.164217
1334,11.41705,1.5802288,10.865678,8.18346,15.008281,-3.3485844
1335,10.668938,2.4314494,10.834426,8.109461,15.394738,-3.2485623
1336,11.394695,3.0023513,11.224007,7.748428,14.590838,-3.1566148
1337,11.756562,3.2764318,11.289534,6.686231,9.313739,-1.121943
1338,12.111269,2.6036472,11.088568,7.318866,9.21802,0.1292875
1339,11.286058,3.5323029,11.36202,7.5425787,13.220997,-2.4703457
1340,11.8875475,1.793065,11.174842,8.233694,13.9706135,-3.382533
1341,11.642457,1.9774275,12.16257,7.336551,9.959367,-0.90215755
1342,12.082789,3.0677555,10.366717,7.284349,9.572767,-0.12250538
1343,11.108747,2.629287,11.015746,7.587435,14.02206,-2.513955
1344,11.971037,2.22609,11.539318,7.7993817,11.287198,-2.169086
1345,11.9528475,3.4265392,11.439451,7.202371,9.600781,-1.1607614
1346,11.923207,3.0524657,10.410578,7.0995135,9.48699,-0.44587526
1347,11.519732,2.5740888,11.062913,7.7597747,11.921725,-2.151655
1348,11.587601,2.426899,11.468394,7.1519814,10.902524,-1.7178593
1349,11.556615,1.809536,12.1564455,7.3473783,10.586187,-1.8030523
1350,11.773758,3.1373117,11.731115,6.487003,8.867142,-1.0640031
1351,12.058875,2.8837566,10.347612,7.418514,9.767378,0.04809347
1352,11.534003,2.435996,11.137618,7.074209,10.401622,-0.8565311
1353,11.430816,2.1647735,10.557027,8.862054,14.678112,-3.8274987
1354,11.59862,1.8349301,12.202552,7.116419,9.482988,-1.1826315
1355,11.695239,1.7569147,11.004218,7.7893906,14.46247,-2.9736152
1356,11.800155,2.0942671,11.863665,7.010362,9.025472,-1.4571633
1357,11.536642,2.734258,11.365592,7.563871,13.039133,-2.509336
1358,11.667853,1.8008202,10.636586,8.404185,14.136683,-3.2234206
1359,12.294571,3.5642467,11.691952,7.5904403,9.780609,-1.1484255
1360,11.874643,3.002398,10.663277,6.971632,9.203814,-0.37414908
1361,11.621219,2.3751552,11.348798,8.229795,14.654577,-3.7265642
1362,12.245354,3.3214624,10.774258,7.3612795,9.188613,0.6438748
1363,11.760657,3.1948426,11.6514225,6.4396276,8.515499,-1.0475892
1364,11.702068,2.0279605,11.137416,7.4532585,10.609371,-1.6467971
1365,11.722799,2.1821895,12.261716,7.103102,9.245527,-1.2342724
1366,11.356046,1.9049451,10.997778,7.898179,15.455751,-3.3012316
1367,11.661851,2.1476328,10.986258,8.536813,14.984281,-3.9437728
1368,11.7297535,1.9941714,11.198447,7.7267437,11.1206,-1.8605914
1369,11.467138,3.3279855,11.108156,7.796359,14.557016,-3.1800566
1370,11.568384,2.1484096,11.0005455,7.7582564,11.225907,-1.8566636
1371,12.03644,3.492268,10.606291,7.1655836,9.575559,-0.8715566
1372,11.611646,1.9545242,11.437338,7.703468,11.567816,-2.2205176
1373,12.104232,3.8213205,11.722959,7.008014,9.0798,-0.5874242
1374,10.883131,2.697293,10.570382,8.45985,16.1852,-3.8575356
1375,11.758587,2.8741722,12.008502,7.0668244,9.221649,-0.6905827
1376,11.871695,2.7755287,11.835404,6.6564627,8.547236,-1.1515986
1377,11.707302,3.605128,11.35334,6.7103477,10.186926,-1.2729095
1378,11.350937,2.555039,11.314032,7.142061,11.48766,-1.3842591
1379,11.455571,2.3233068,11.006466,7.5634127,15.608856,-3.1311486
1380,11.976441,3.1667006,10.493052,7.1142154,9.513467,-0.13275339
1381,11.866069,3.5553784,11.701884,6.59329,8.976149,-1.020757
1382,11.365732,2.955253,10.86704,7.8128495,15.437161,-3.2972553
1383,11.013941,2.1222405,11.01709,8.350219,16.242992,-3.9929214
1384,11.136307,2.8317978,10.739444,8.594217,15.400221,-3.9151344
1385,11.52943,2.3732991,11.3242445,7.6842637,11.49226,-2.026703
1386,11.629515,3.3585563,11.230549,7.3023252,11.786343,-1.8161492
1387,11.535849,2.8775895,11.317576,7.7924147,13.256344,-2.7614298
1388,11.801711,1.8808384,11.95617,7.3789043,9.903209,-1.4126571
1389,11.809284,2.7328396,11.599341,7.41484,12.038882,-2.2113602
1390,11.778876,3.3913724,11.686246,6.5861616,9.384031,-1.2469445
1391,11.742273,1.534503,11.794325,7.391234,9.812576,-1.5009562
1392,11.854725,2.6533034,11.124254,6.998174,9.513307,-1.0254289
1393,11.5049305,3.4113588,11.252388,7.6373553,13.028027,-2.52196
1394,11.002789,2.7409372,10.46225,8.410017,16.16533,-3.783504
1395,11.426485,3.3587983,11.070882,7.815923,14.497585,-3.1434007
1396,10.814193,2.2372599,10.420423,8.961313,15.967081,-4.10703
1397,11.900634,2.5335839,11.105267,7.2166424,9.8586645,-1.0618087
1398,11.885051,2.3195179,11.660171,7.294763,9.449251,-0.6734473
1399,11.96123,2.5924973,11.40958,7.80826,12.161171,-2.4609544
1400,11.663657,3.2100356,10.752529,7.114153,10.466197,-0.9998571
1401,11.780855,2.3273067,11.270792,7.5087466,11.742044,-2.0583782
1402,11.424028,3.171615,11.4057045,7.622404,12.592236,-2.3108594
1403,11.758575,2.3156052,11.874862,6.5586176,8.168879,-0.8196893
1404,11.585555,1.7579877,10.662305,8.238267,14.805735,-3.2971125
1405,12.300707,3.506328,12.019539,7.6809473,9.888848,-1.3060079
1406,12.224387,3.0521255,10.436864,7.506505,9.614725,0.62093806
1407,11.134625,2.798317,11.094662,7.8146744,12.806715,-2.334098
1408,11.575776,3.4836302,10.677214,7.0810065,10.947608,-1.1318662
1409,11.440748,2.923636,11.313425,8.099461,14.647527,-3.5741627
1410,12.005954,3.4862778,10.187945,7.21218,9.723764,0.25586194
1411,12.154419,2.738478,11.31983,7.2197022,8.82518,0.27089554
1412,11.250889,3.5052202,11.36009,7.4591336,13.032291,-2.2785382
1413,11.24983,2.1803296,10.3600235,9.016504,14.522635,-3.7536044
1414,11.634097,2.4181523,10.992879,7.619802,12.017444,-1.9558871
1415,11.952369,2.485945,11.835705,7.3585095,9.518159,-0.5704662
1416,11.548253,3.282009,10.611404,6.9688706,10.486408,-1.1240766
1417,11.667464,1.8451794,10.715686,8.572549,13.881063,-3.3557506
1418,11.89946,2.3066738,12.082075,7.4745483,9.9334755,-1.639252
1419,12.27303,2.4153173,11.070377,7.897334,10.759134,-1.8458244
1420,11.911611,2.5660582,11.863797,7.389969,9.587775,-0.21857588
1421,11.714142,1.7811173,12.057945,7.3494697,9.818691,-1.0279489
1422,11.547234,1.9611738,11.57562,7.5689974,12.266949,-2.2816844
1423,11.35548,3.3196602,11.085364,7.5735116,14.421003,-2.8516555
1424,10.994305,1.9482855,11.0136385,8.195702,16.064651,-3.7295697
1425,11.915469,2.5735626,11.18114,7.6946206,13.743406,-2.8935637
1426,11.734366,3.236712,10.997162,7.6653404,12.4055605,-2.2994032
1427,12.269995,3.5172868,10.883584,7.390139,9.266281,0.56734264
1428,11.840684,1.9987441,10.563489,8.39364,14.612576,-3.434676
1429,12.057853,3.5494916,10.278379,7.161485,9.389042,0.3022749
1430,11.252686,2.8424864,11.025929,8.011728,15.723893,-3.6670938
1431,10.77658,1.9912,10.7772,8.794701,16.242014,-4.205193
1432,11.967896,3.3406456,11.483635,6.666362,8.700564,-1.1025996
1433,11.558507,1.7329837,12.25398,7.114712,9.550169,-1.2243205
1434,12.203395,3.001357,11.864211,7.5648613,9.699229,-1.2149818
1435,11.941327,2.511148,11.592266,7.304694,9.757334,-0.3398387
1436,11.702232,3.160805,11.304257,7.461993,11.572526,-1.9233944
1437,12.128742,2.8036833,10.769003,7.655242,10.809828,-1.7657013
1438,11.295313,3.229351,10.968111,8.203129,14.697897,-3.4974933
1439,11.56835,3.0090265,11.096914,7.051843,10.68382,-0.89445645
1440,11.11503,2.5887341,11.241995,7.6476417,14.183393,-2.7428422
1441,11.634283,1.6071028,11.82164,7.23905,9.780651,-1.4046279
1442,11.9718075,2.264698,11.131545,7.4795017,9.957069,-1.5370688
1443,11.514201,1.8332769,11.844643,7.258742,10.056964,-1.8110452
1444,10.821728,2.0593326,10.694229,8.395901,15.945419,-3.6651492
1445,11.667468,3.0276556,11.212333,7.6877036,14.0237255,-2.9758766
1446,11.450149,3.1119494,11.224179,8.06222,14.554503,-3.4795043
1447,12.060818,2.8838305,10.920285,7.8569736,11.335919,-2.0043294
1448,12.225222,2.390009,11.217295,7.8573804,10.668015,-1.9170768
1449,10.8069935,2.5373447,10.374315,8.479535,16.058327,-3.6560063
1450,12.15364,2.7509727,10.945097,7.3753996,9.823637,-1.2147613
1451,11.541361,1.4784878,12.030889,7.367957,10.5452795,-1.7472179
1452,11.713294,2.1851685,10.9497385,7.5931964,14.959243,-2.9446185
1453,11.90438,3.6660154,10.613266,6.8916717,9.312669,-0.49519774
1454,11.985527,2.7522857,10.537242,7.787798,11.191089,-1.7093492
1455,10.839986,1.9236945,10.664305,8.944692,16.149143,-4.2713013
1456,11.413695,2.309098,11.131318,7.442627,11.264316,-1.4487126
1457,12.029179,3.829092,11.622961,7.065761,9.37374,-0.7487088
1458,11.954384,3.4727316,10.397359,7.0196705,9.358263,-0.21397068
1459,11.78547,2.868749,11.77805,6.9783545,8.944927,-1.0243335
1460,11.969179,3.4145885,11.456399,7.4122066,10.9481735,-1.8139067
1461,12.134295,3.4705281,11.115166,7.611237,10.707553,-1.7132695
1462,10.971738,3.0604162,11.285413,7.770753,14.114176,-2.8691452
1463,12.166368,3.2055433,12.171137,7.316061,9.384347,-1.4469742
1464,11.872315,2.3014736,11.75674,6.815159,8.392272,-0.4505446
1465,11.951448,2.544148,11.216531,7.546741,11.591489,-2.13542
1466,11.546225,1.7688607,11.900849,7.136631,9.663252,-1.6716807
1467,12.020219,2.3186867,11.251553,8.062613,11.854474,-2.4825706
1468,12.194316,2.92638,10.399252,7.566999,9.782403,0.4724278
1469,11.1844425,1.9733728,10.425531,9.053352,15.193896,-4.01857
1470,11.905549,3.426159,9.994802,7.194324,9.957406,-0.20720136
1471,10.892598,1.8720767,10.62705,8.826523,16.155657,-4.1362443
1472,11.189076,2.256567,10.374338,8.653746,15.842255,-3.856005
1473,10.985611,2.1356215,10.671302,8.64192,16.350887,-4.1288075
1474,11.040458,2.6583877,11.2052555,7.469159,12.914531,-2.1006305
1475,12.277813,2.9343371,10.981817,7.657819,10.220085,-1.5342737
1476,11.376191,2.6058228,10.796014,8.010842,15.840017,-3.5729482
1477,11.170528,3.5686493,11.334082,7.551346,13.636943,-2.5998025
1478,11.748545,1.6189451,10.812931,8.471948,14.077568,-3.3721852
1479,11.533307,2.0471437,11.715112,6.969042,10.242238,-1.2046196
1480,11.868001,3.427309,11.720456,6.548684,8.631145,-0.87213683
1481,11.758825,3.0828285,11.845237,6.3947067,8.409816,-1.0650063
1482,11.690818,2.0746183,11.982885,7.3468313,11.067657,-1.8875173
1483,11.347847,2.267204,10.766606,8.188119,15.777239,-3.6533692
1484,11.383019,2.7722337,10.736671,8.604269,14.533087,-3.6799138
1485,11.381449,3.4230745,10.986061,7.567157,14.086423,-2.6991673
1486,11.63268,3.1589246,11.318692,7.747715,13.62698,-2.9287379
1487,12.044534,3.71947,10.143769,7.0833077,9.344034,0.45308605
1488,11.689322,2.6721284,10.903371,7.141081,10.093753,-1.198954
1489,11.493523,2.0044997,11.436702,7.7860584,11.908519,-2.2505248
1490,11.01361,2.6093323,10.577881,8.951945,15.474224,-4.1320825
1491,12.013208,2.6674147,10.988275,7.5102596,11.732113,-2.0262709
1492,10.807877,2.1110876,10.760936,8.630197,16.505587,-4.1279974
1493,10.843907,2.9480016,10.640706,8.678155,15.359988,-3.8317049
1494,10.848559,2.9677453,10.573256,8.351383,16.131618,-3.7545269
1495,11.512437,2.3737972,11.261968,8.274444,14.792779,-3.730646
1496,10.594798,2.5017033,11.145486,7.8350563,15.126524,-3.039632
1497,11.3102,1.8186746,10.950585,8.069988,15.703568,-3.525275
1498,11.032057,3.4004748,11.281978,7.722153,13.913178,-2.7904747
1499,11.191257,3.0539408,10.765872,7.5888596,13.149567,-2.1475148
1500,11.180883,2.3000195,10.263287,8.875454,14.508897,-3.5280113
1501,11.672081,2.1988504,11.121178,7.2178745,9.932629,-1.1403512
1502,11.86675,2.6729152,11.089694,7.6073966,14.35327,-2.967841
1503,11.173992,2.6204789,10.736445,7.80286,13.452629,-2.3469217
1504,11.63956,2.5187855,10.939385,8.442579,14.247009,-3.5821862
1505,10.90591,2.015797,10.723822,8.804573,16.31869,-4.2681503
1506,12.185346,2.225419,11.276501,7.6166897,10.158167,-1.6396774
1507,11.280238,2.542246,10.563932,8.818212,14.588683,-3.739345
1508,11.479701,2.6185534,10.768428,7.817783,12.461187,-2.1236937
1509,11.825461,2.5547605,11.744944,6.7138243,8.540363,-0.6366472
1510,11.028863,2.4379413,10.59693,9.043766,15.132693,-4.07624
1511,12.340482,2.511655,11.313332,7.8571963,10.421019,-1.8625906
1512,10.996003,1.8729905,10.837617,8.744734,16.000938,-4.1525445
1513,11.557248,1.7891238,11.622544,7.5289545,10.692548,-1.9892635
1514,11.836144,2.132246,12.151656,7.2795806,9.637371,-1.3614749
1515,11.644613,2.5775497,10.711896,8.047846,14.120943,-3.019935
1516,12.307662,3.235362,12.194576,7.6339445,9.668306,-0.971011
1517,11.787847,1.6144216,10.844287,8.151716,14.379225,-3.2037895
1518,12.155223,2.7571735,10.823594,7.8057733,10.922902,-1.692242
1519,11.8225765,2.557664,11.378665,7.244159,10.6608515,-1.7201674
1520,11.419234,2.495318,10.4959545,8.416025,15.674049,-3.739762
1521,11.768294,3.4792519,11.55659,6.764028,10.048411,-1.5528908
